,index,AceDbF,Cource,FirstSecond,OpponentPlayer,Server,Set,Speed,TotalGame,Tournament,WinLose,ScoreServer,ScoreReturner,Side,WonA,WonB
218,95,,c,2,ドミニク・ティーム,圭,2.0,148,5,201805全仏,×,15,40,Deuce,0,1
219,129,Ac,c,1,ドミニク・ティーム,茶,2.0,209,6,201805全仏,×,0,0,Deuce,0,1
220,130,,w,1,ドミニク・ティーム,茶,2.0,151,6,201805全仏,×,0,15,Ad,0,1
221,131,Aw,w,1,ドミニク・ティーム,茶,2.0,188,6,201805全仏,×,0,30,Deuce,0,1
222,132,Ac,c,1,ドミニク・ティーム,茶,2.0,,6,201805全仏,×,0,40,Ad,0,1
223,0,,w,1,ドミニク・ティーム,圭,3.0,153,1,201805全仏,○,0,0,Deuce,1,0
224,1,,w,2,ドミニク・ティーム,圭,3.0,140,1,201805全仏,×,15,0,Ad,0,1
225,2,,w,1,ドミニク・ティーム,圭,3.0,146,1,201805全仏,○,15,15,Deuce,1,0
226,3,,w,1,ドミニク・ティーム,圭,3.0,140,1,201805全仏,○,30,15,Ad,1,0
227,4,,w,2,ドミニク・ティーム,圭,3.0,146,1,201805全仏,○,40,15,Deuce,1,0
228,5,,w,1,ドミニク・ティーム,圭,3.0,153,1,201805全仏,○,,,Ad,1,0
229,10,,w,1,ドミニク・ティーム,茶,3.0,184,2,201805全仏,×,0,0,Deuce,0,1
230,11,,w,2,ドミニク・ティーム,茶,3.0,147,2,201805全仏,×,0,15,Ad,0,1
231,12,,w,1,ドミニク・ティーム,茶,3.0,189,2,201805全仏,×,0,30,Deuce,0,1
232,13,,w,2,ドミニク・ティーム,茶,3.0,155,2,201805全仏,×,0,40,Ad,0,1
233,25,,c,1,ドミニク・ティーム,圭,3.0,163,1,201805全仏,○,30,0,Deuce,1,0
234,26,,w,1,ドミニク・ティーム,圭,3.0,133,1,201805全仏,×,40,0,Ad,0,1
235,37,,w,1,ドミニク・ティーム,圭,3.0,156,3,201805全仏,○,0,0,Deuce,1,0
236,38,,c,2,ドミニク・ティーム,圭,3.0,154,3,201805全仏,○,15,0,Ad,1,0
237,39,,c,1,ドミニク・ティーム,圭,3.0,163,3,201805全仏,○,30,0,Deuce,1,0
238,40,,w,1,ドミニク・ティーム,圭,3.0,133,3,201805全仏,×,40,0,Ad,0,1
239,41,,c,1,ドミニク・ティーム,圭,3.0,160,3,201805全仏,○,40,15,Deuce,1,0
240,42,,b,2,ドミニク・ティーム,茶,3.0,158,4,201805全仏,○,0,0,Deuce,1,0
241,43,Ac,c,1,ドミニク・ティーム,茶,3.0,188,4,201805全仏,×,15,0,Ad,0,1
242,44,,w,1,ドミニク・ティーム,茶,3.0,190,4,201805全仏,×,15,15,Deuce,0,1
243,45,,c,1,ドミニク・ティーム,茶,3.0,189,4,201805全仏,○,15,30,Ad,1,0
244,46,,c,2,ドミニク・ティーム,茶,3.0,158,4,201805全仏,×,30,30,Deuce,0,1
245,47,,w,1,ドミニク・ティーム,茶,3.0,158,4,201805全仏,×,30,40,Ad,0,1
246,68,,b,1,ドミニク・ティーム,圭,3.0,182,5,201805全仏,○,0,0,Deuce,1,0
247,69,,w,2,ドミニク・ティーム,圭,3.0,138,5,201805全仏,×,15,0,Ad,0,1
248,70,,w,1,ドミニク・ティーム,圭,3.0,153,5,201805全仏,○,15,15,Deuce,1,0
249,71,,w,2,ドミニク・ティーム,圭,3.0,136,5,201805全仏,○,30,15,Ad,1,0
250,72,,w,1,ドミニク・ティーム,圭,3.0,157,5,201805全仏,×,40,15,Deuce,0,1
251,73,,w,1,ドミニク・ティーム,圭,3.0,181,5,201805全仏,○,40,30,Ad,1,0
252,100,,w,2,ドミニク・ティーム,茶,3.0,154,6,201805全仏,×,0,0,Deuce,0,1
253,101,,c,1,ドミニク・ティーム,茶,3.0,206,6,201805全仏,×,0,15,Ad,0,1
